id,Author,Text,User Location,Tweet Country,created_at
1356277677909487622,JustAGirlLost,"RT @JustAGirlLost: Masks DO NOT 
protect us from Covid-19
Masks DO cause 
Respiratory Infections 

https://t.co/8O28iSFkQ3", Some planet 🇺🇸,None,2021-02-01 16:26:11
1356277678089805824,NHLBeatWriters,"RT @SamanthaJPell: Dmitry Orlov will be in the lineup tonight vs Boston, per Laviolette. He's missed 5 games. Ovechkin will probably see an…",,None,2021-02-01 16:26:11
1356277678136025091,rca4475,"RT @DonaldJTrumpJr: In fairness, Joe Biden can’t remember where he is most of the time how the hell is he going to know where 20 million va…",N.H.,None,2021-02-01 16:26:11
1356277679633227776,brandsdale,"RT @celliottability: Ontario is reporting 1,969 cases of #COVID19 and nearly 30,400 tests completed. Locally, there are 886 new cases in To…","Brampton, Ontario",None,2021-02-01 16:26:11
1356277679931199494,HarttandSoul,"RT @MarchForScience: According to new research, the United States’ handling of the COVID-19 pandemic ranks 94th out of 98 countries studied…","Dallas, TX",None,2021-02-01 16:26:11
1356277680858021890,Spafloating,"RT @Mar_a_Hell_No: The Biden administration has now confirmed that
20 million doses of the Covid-19 vaccine are ""missing.""

Several weeks a…","Tucson,AZ",None,2021-02-01 16:26:12
1356277681202094087,DoriToribio,"“At the current rates of vaccination, only about 10% of the world would be inoculated by the end of the year and 21… https://t.co/XDMr5Jw759","Washington, DC",None,2021-02-01 16:26:12
1356277682619756548,mobolajiosanyi1,"RT @NTA2LNC: PRESIDENCY DROPS HINT OF ANOTHER LOCKDOWN OVER NON COMPLIANCE WITH COVID-19 PROTOCOLS

The Presidency is worried by reports of…",,None,2021-02-01 16:26:12
1356277682707849221,DELS58,"RT @JujuliaGrace: STATEMENT; pls RT if you agree👇

The COVID-19 pandemic is exerting a huge toll on the mental health of NHS staff, patient…",,None,2021-02-01 16:26:12
1356277682733002752,BrouwerMaier,New diabetes cases linked to covid-19 https://t.co/hR7Ln27DEe,"Lansdale, PA",None,2021-02-01 16:26:12
1356277684331028481,DonnaResist,"RT @Mar_a_Hell_No: The Biden administration has now confirmed that
20 million doses of the Covid-19 vaccine are ""missing.""

Several weeks a…","Georgia, USA",None,2021-02-01 16:26:13
1356277684964360199,ZackABC17,RT @HealthyLivingMo: The availability of COVID-19 vaccine continues to be the leading factor limiting vaccination of the more than 2 millio…,"Columbia, MO",None,2021-02-01 16:26:13
1356277687770234881,SivakumarPravin,RT @ayshardzn: Perth now under full lockdown for 5 days after one COVID-19 case detected. One.,,None,2021-02-01 16:26:13
1356277688034590720,TheRMcQ1986,"RT @UKCovid19Stats: 🇬🇧 9,790,576 doses of a COVID-19 vaccine have now been administered in the United Kingdom.

+322,194 doses in the lates…","Nuneaton, England",None,2021-02-01 16:26:13
1356277688189800449,petridishZA,"RT @AAAAI_org: Asthma Patients Get Reassurance on COVID-19 — Research review finds no firm evidence of increased risk for severe illness, d…","Pretoria, South Africa",None,2021-02-01 16:26:13
1356277688999108608,solehinFS,RT @ayshardzn: Perth now under full lockdown for 5 days after one COVID-19 case detected. One.,,None,2021-02-01 16:26:14
1356277689758449668,_Phinesse,"RT @PresidencyZA: PRESIDENT RAMAPHOSA TO ADDRESS THE NATION ON DEVELOPMENTS IN COVID-19 RESPONSE

President @CyrilRamaphosa will address th…","City of Cape Town, Ekurhuleni ",None,2021-02-01 16:26:14
1356277690375024642,gnorthfield,"RT @TanDhesi: Please do not fall for any conspiracy theory.

Please get vaccinated against Covid-19 to help save the lives of you, your lov…",London,None,2021-02-01 16:26:14
1356277691947786240,claudettedubhoi,Let’s look. Kushner nor trustworthy,"New Mexico, USA",None,2021-02-01 16:26:14
1356277692711125001,sssbila,Covid-19 damn you just go to hell,,None,2021-02-01 16:26:15
1356277694506430471,mjgranger1,"RT @HIT_Evidence: Cancer deaths increased during COVID-19 shutdowns, due to cancer screenings suspended. 

Estimated cancer death increase:…","Long Island, New York",None,2021-02-01 16:26:15
1356277694464344074,KrisDisharoon,"Republicans propose $618 billion COVID-19 relief package, roughly one-third the size of Biden’s - The Wall Street J… https://t.co/M8QNwcw1n9","San Francisco, CA",None,2021-02-01 16:26:15
1356277694690951171,TomCaudillHL,"RT @heraldleader: For third week in a row, Kentucky reports decrease in new COVID-19 cases https://t.co/8Y0S6lYIku","Lexington, Kentucky",None,2021-02-01 16:26:15
1356277695605194753,AlexLara,"""Everybody has a plan until I punch them in the face,’” Mr. Cuomo said, Read about this and his other lessons in le… https://t.co/9C9uOzEotM","Redondo Beach, CA",None,2021-02-01 16:26:15
1356277695944908800,BCHeadlines,#Kamloops - Kamloops Mayor urges residents to continue to follow COVID-19 safety measures (Kamloops) https://t.co/Y9K7w2vayR,"Victoria, BC",None,2021-02-01 16:26:15
1356277697387896833,michaelshoward,"RT @Verizon: As part of Citizen Verizon, we are committed to economic, environmental and social advancement. Today, we are proud to partner…","Suwanee, GA",None,2021-02-01 16:26:16
1356277697413046277,dawnbazely,"RT @EdTubb: Ontario is reporting 1,969 COVID-19 cases Mon w. 36 deaths.

The 7-day avg is up (slightly, for the first time since Jan. 11) t…",Toronto,None,2021-02-01 16:26:16
1356277698029645827,EHTSHIRTCOMPANY,"RT @macleans: The Maclean's obituary project They Were Loved seeks to pay tribute to all victims of COVID-19 in Canada. Today, we're sharin…",EH T-Shirt Company,None,2021-02-01 16:26:16
1356277698180636673,_milotkz,RT @CTVMontreal: Quebec reports significant drop in daily COVID-19 cases with just 890 new infections on Monday https://t.co/M01Rqkn8dz htt…,"Montréal, Québec",None,2021-02-01 16:26:16
1356277698499264520,maxiesmama,"RT @SaysHummingbird: Once this COVID-19 stuff is all over, what's the first thing you want to do that you've been longing for?",Learn Love Teach,None,2021-02-01 16:26:16
1356277699136909313,Shauna_Gee,Fake vaccines?!,"St. Andrew, Jamaica. ",None,2021-02-01 16:26:16
1356277700294541314,realjustice181,"RT @fordnation: Ontario is extending electricity rate relief for families, small businesses and farms.

Customers struggling to pay their e…",,None,2021-02-01 16:26:16
1356277700764200960,samwitwicki4,"RT @luckytran: Western Australia just confirmed its *first* COVID-19 case in 10 months. The response? Full lockdown &amp; mandatory masks.

The…","St. Albert, Alberta",None,2021-02-01 16:26:16
1356277700785283075,Xavis1906,"RT @latimes: Sea World to reopen, county's COVID-19 numbers remain steady https://t.co/xZWBcucpd0",,None,2021-02-01 16:26:16
1356277701926072322,CECANW,RT @jmurphyandsons: A warm welcome to all the young people starting their #Kickstart placement at Murphy today! With the impact of Covid-19…,North West England,None,2021-02-01 16:26:17
1356277702702067712,SABCNews,"Photo Gallery | SA receives first batch of COVID-19 vaccine
#VaccineforSouthAfricA #FamilyMeeting
https://t.co/zFWhAsrX44",South Africa,None,2021-02-01 16:26:17
1356277702966337538,ZackABC17,"RT @HealthyLivingMo: Federal partners are responsible for the state’s total allocation, which is currently approximately 76,000 doses per w…","Columbia, MO",None,2021-02-01 16:26:17
1356277703054389250,LPodwalny,"RT @BeaconHealthOpt: A true recovery from the COVID-19 pandemic cannot happen with out a dual investment in mental and physical health
#men…",,None,2021-02-01 16:26:17
1356277703951998982,ElleAndraWarner,RT @CTVNews: Single COVID-19 case in Western Australia leads to 5-day lockdown for millions https://t.co/FVga3m1hQf https://t.co/rW6uAkHIp6,"Thunder Bay, Ontario, Canada",None,2021-02-01 16:26:17
1356277704262209536,iWeller_health,Health Ministry approves use of AstraZenenca COVID-19 vaccine - #All_Health_Fitness_Tips - &gt;&gt;&gt; Vietnam authorises f… https://t.co/7QZiGF6uK5,,None,2021-02-01 16:26:17
1356277704929259521,Chris_O10,I actually don’t believe the Champions League should be happening at all this year. That goes for any sport that cr… https://t.co/3oEySh6Tdt,,None,2021-02-01 16:26:17
1356277705453527041,_nonso_cynthia,"RT @Melosoj: We know the havoc that Covid-19 virus has created in all spectral of human endeavors, Is it the economy or lives that have bee…",,None,2021-02-01 16:26:18
1356277705847820292,Common_SenseCO,"RT @Covid19Crusher: Melatonin, the simplest of Covid-19 prophylaxis?

""melatonin usage (odds ratio [OR] = 0.72, 95% CI 0.56–0.91) is signif…","Colorado, USA",None,2021-02-01 16:26:18
1356277705969442820,starrystarryn_t,"RT @journalsentinel: The former Grafton pharmacist who sabotaged COVID-19 vaccines is a flat-Earther, FBI documents show https://t.co/n35gg…",Beeswax Not Yours ,None,2021-02-01 16:26:18
1356277706468564995,semiconstructiv,"RT @kate_ptrv: I couldn’t just walk past this Tweet, so here is some fun #dataviz

Scented candles: An unexpected victim of the COVID-19 pa…",Kentucky ,None,2021-02-01 16:26:18
1356277706858655744,sbwhite95,"RT @apsmunro: There has been a lot hostility around some of the debates on COVID-19

Even so, I did not see the day coming where scientists…","Charlotte, NC",None,2021-02-01 16:26:18
1356277707525541889,blondebarisax,RT @egoraptor: How is this real? Those vaccinations expire on the day!! How much was wasted because of this ignorance???,she/her,None,2021-02-01 16:26:18
1356277707835846662,MpiGary,join us today Corona Virus Covid-19 – Cure &amp; preventative Treatment. https://t.co/RncrP9nneG,"Cranbourne, Melbourne",None,2021-02-01 16:26:18
1356277709090017280,news24x75,RT @azcentral: A more transmissible version of the virus has spread to Arizona. The Arizona Department of Health Services confirmed Friday…,,None,2021-02-01 16:26:18
1356277710213943296,KenEnglund,Life insurers screen for COVID-19 https://t.co/gHD5qEPtrV,"Sacramento, CA",None,2021-02-01 16:26:19
1356277711266832384,maameasor,RT @fdaghana: FDA APPROVES FIRST HERBAL MEDICINE FOR CLINICAL TRIAL ON COVID-19 TREATMENT. https://t.co/ZKEqrWWW1s,accra Ghana,None,2021-02-01 16:26:19
1356277714618036224,dev_discourse,EMA starts rolling review of Regeneron's COVID-19 antibody https://t.co/vWWpds1bR1,National Capital Region,None,2021-02-01 16:26:20
1356277715343650817,vonniedecember,"Despicable but trump started it!
Trump appointees aggressively lobbied against giving states COVID-19 vaccine rollo… https://t.co/xlG1NDTvBd",,None,2021-02-01 16:26:20
1356277715591196673,yukonsquest,"RT @Mar_a_Hell_No: The Biden administration has now confirmed that
20 million doses of the Covid-19 vaccine are ""missing.""

Several weeks a…",Black Hills SD,None,2021-02-01 16:26:20
1356277716211929088,_kandifo,COVID-19 is not a myth. It is real. Let us do well to observe the necessary safety protocols during this pandemic. Do not forget to mask up.,11-1 Obaakuma St. Papao ,None,2021-02-01 16:26:20
1356277717256208384,BahnischMark,RT @gchelwa: The said study was conducted at a single hospital in Lusaka with a sample size of 372 and the @FinancialTimes is comfortable i…,"Brisbane, Queensland",None,2021-02-01 16:26:20
1356277718044839936,whitneynicolexo,"RT @TorontoStar: THREAD: As bad as COVID-19 was in the spring, this winter is even worse: patients in the ICU are younger and sicker, the i…",neverland ,None,2021-02-01 16:26:21
1356277718048940032,tenej_jenet,RT @PortiaMcGonagal: Glad to see this. Navajo Nation was hit hard by the pandemic. https://t.co/eWBPCfyIRi,,None,2021-02-01 16:26:21
1356277718208360451,OutreachAce,"RT @newbirthmbc: Our Kings Table Re-Opens this Saturday, February 6th from 10AM-12PM. We’re also providing FREE COVID-19 Testing from 10AM-…","Chicago, IL",None,2021-02-01 16:26:21
1356277718363607040,TribuneAgency,“Biden shouldn’t compromise on COVID-19 relief — or anything else” #opinion column from @RBReich https://t.co/yNvdSc1rIC,"Chicago, IL",None,2021-02-01 16:26:21
1356277718078418950,_kandifo,"Kindly tap on the link below and listen to the Executive Director of Kandifo Institute, Palgrave Boakye-Danquah sha… https://t.co/zHWIvgqMkE",11-1 Obaakuma St. Papao ,None,2021-02-01 16:26:21
1356277718762070029,ufmlimited,"RT @utvghana: #MIDDAYNEWS

FDA Approves First Herbal Medicine For Clinical Trial On Covid-19 Treatment

#UTVGhana #UTVNews #DespiteGroup ht…","Ahodwo, Kumasi",None,2021-02-01 16:26:21
1356277719563198464,Smith79501948,"RT @Melosoj: We know the havoc that Covid-19 virus has created in all spectral of human endeavors, Is it the economy or lives that have bee…",,None,2021-02-01 16:26:21
1356277720074870785,BrookeAnnTyler,RT @Doda127: It's sad Captain Tom has covid-19 but he and his family flew to Barbados for Christmas when everyone was told to stay at home.…,Wiltshire,None,2021-02-01 16:26:21
1356277720263622659,MTelehealth,The Department of Health and Human Services (HHS) has extended the public health emergency surrounding the COVID-19… https://t.co/6kwbFxlPlO,"Delray Beach, FL",None,2021-02-01 16:26:21
1356277721815527425,DunnyLFC_,Free pass to the last 8 please 👍,,None,2021-02-01 16:26:21
1356277722088144896,FLMomNYGirl,RT @cspan: White House COVID-19 Briefing - LIVE online here: https://t.co/NplGGvU4Dn https://t.co/sxl9mVcSkd,"Florida, USA",None,2021-02-01 16:26:22
1356277722201276417,FishermaMelvin,COVID-19 Canada Tracker- BC Northern Region is not reporting deaths as we know them in our community. Why is there… https://t.co/ZbwAQEOILi,Northern BC,None,2021-02-01 16:26:22
1356277722390044672,BarbHaines5,RT @tbnewswatch: 14 new COVID-19 cases in the Thunder Bay area #tbay https://t.co/6sY7q5lntM,,None,2021-02-01 16:26:22
1356277723258265600,izzyisdancing,RT @BCschoolCovid: We have also been informed that a full class (possibly 3) have been given appointments for a rapid test tomorrow since t…,,None,2021-02-01 16:26:22
1356277723396677632,nemityadav1,"RT @makeinindia: #IndiaResurgent 

In #Budget2021, Smt. Nirmala Sitharaman announced the financial outlay to accelerate production of COVID…","Raipur , Chhattisgarh, India",None,2021-02-01 16:26:22
1356277725057658883,EnrikeLopez,"RT @vineetbhola90: @AdamJKucharski NPI doesn't just mean strict lockdowns, right? With an efficient contact tracing you can also win the ra…","Leon, Spain.",None,2021-02-01 16:26:22
1356277725137416197,lokeshjaral1,Opinion | Here’s how to fix racial inequity in covid-19 vaccination https://t.co/AJB5gbX1gZ,,None,2021-02-01 16:26:22
1356277725506523136,Ledermand,"RT @Mar_a_Hell_No: The Biden administration has now confirmed that
20 million doses of the Covid-19 vaccine are ""missing.""

Several weeks a…",,None,2021-02-01 16:26:22
